2018	06	25	PT	IR	WC	RU	4	22	1995	1799	76	-15	15	45	22	68	26	79	28	85	29	91
2018	06	25	ES	MA	WC	RU	3	45	2031	1691	88	-23	7	53	11	79	13	92	14	99	15	105
2018	06	26	FR	DK	WC	RU	5	19	1989	1842	70	-12	18	42	27	63	32	73	34	79	36	84
2018	06	26	PE	AU	WC	RU	12	35	1881	1728	71	-12	18	42	26	64	31	74	33	80	35	85
2018	06	26	AR	NG	WC	RU	6	44	1984	1696	84	-20	10	50	14	76	17	88	18	94	19	101
2018	06	26	HR	IS	WC	RU	16	21	1857	1813	56	-4	26	34	39	51	46	59	49	63	52	68
2018	06	27	BR	RS	WC	RU	1	23	2113	1770	88	-23	7	53	11	79	13	92	14	99	15	105
2018	06	27	CH	CR	WC	RU	13	31	1866	1745	67	-10	20	40	30	60	35	70	37	75	40	80
2018	06	27	DE	KR	WC	RU	2	25	2109	1760	88	-23	7	53	11	79	12	93	13	99	14	106
2018	06	27	MX	SE	WC	RU	17	20	1856	1818	55	-3	27	33	40	50	47	58	50	62	53	67
2018	06	28	EN	BE	WC	RU	7	8	1933	1928	51	0	30	30	44	46	52	53	55	57	59	61
2018	06	28	PA	TN	WC	RU	48	53	1671	1624	57	-4	26	34	39	51	45	60	49	64	52	68
2018	06	28	CO	SN	WC	RU	9	27	1927	1752	73	-14	16	44	24	66	28	77	30	82	32	88
2018	06	28	PL	JP	WC	RU	18	41	1843	1707	69	-11	19	41	28	62	33	72	35	77	38	82
2018	09	06	DE	FR	ENA	DE	2	5	2109	1989	78	-11	9	31	13	47	15	55	16	59	18	62
2018	09	06	AT	SE	F	AT	40	20	1710	1818	49	0	10	10	15	15	18	17	19	18	20	20
2018	09	07	IT	PL	ENA	IT	10	18	1906	1843	72	-9	11	29	17	43	20	50	21	54	22	58
2018	09	07	LT	RS	ENC	LT	105	23	1407	1770	18	13	33	7	49	11	57	13	61	14	66	14
